Video_Name,Img_Path,Frame_ID,Ear_back_x,Ear_back_y,Ear_front_x,Ear_front_y,Ear_bottom_x,Ear_bottom_y,Ear_top_x,Ear_top_y,Eye_back_x,Eye_back_y,Eye_front_x,Eye_front_y,Eye_bottom_x,Eye_bottom_y,Eye_top_x,Eye_top_y,Nose_top_x,Nose_top_y,Nose_bottom_x,Nose_bottom_y,Mouth_x,Mouth_y,Stimuli
00512-baseline-2022-06-23 08-43-32.mp4,img_79.jpg,79,617.93359375,406.0597229003906,587.437255859375,599.2032470703125,649.7006225585938,508.9848937988281,544.234130859375,488.6539916992188,484.5121154785156,723.72998046875,451.4743957519531,772.015869140625,483.2414245605469,755.4970092773438,452.7450866699219,725.0006713867188,365.0680847167969,904.1666870117188,403.1885070800781,928.3096313476562,511.1964111328125,907.978759765625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_239.jpg,239,622.2645263671875,470.2302551269531,539.1947021484375,685.6486206054688,619.4486083984375,584.2752685546875,515.2593383789062,561.7478637695312,399.8063354492188,779.982177734375,333.6320495605469,834.8927612304688,381.5028076171875,825.0369873046875,354.7514953613281,781.39013671875,198.46759033203125,939.08203125,235.0746307373047,993.9926147460938,353.3435363769531,1003.8483276367188,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_279.jpg,279,694.983642578125,185.1814117431641,485.0498352050781,283.03192138671875,600.6913452148438,299.0438232421875,591.7958374023438,206.53060913085935,380.0829162597656,186.96051025390625,335.6054382324219,149.5994110107422,348.05914306640625,192.2978057861328,380.0829162597656,154.93670654296875,200.39382934570312,42.85341644287109,161.25363159179688,83.77271270751953,163.03273010253906,202.972412109375,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_318.jpg,318,670.1080932617188,209.48907470703125,492.0812377929688,314.9864501953125,571.2042846679688,374.3287353515625,576.1494750976562,240.80860900878903,375.0451049804688,212.78587341308597,345.3739624023437,188.05992126464844,343.7255554199219,216.0826568603516,379.99029541015625,186.4115295410156,215.150634765625,38.05583953857422,187.12789916992188,77.61735534667969,164.05035400390625,207.84068298339844,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_419.jpg,419,601.955322265625,419.7539978027344,499.9414367675781,616.0534057617188,603.5009765625,549.58984375,496.8501281738281,472.3066101074219,373.1969299316406,673.2430419921875,309.8246459960937,696.427978515625,345.3749389648437,705.7020263671875,339.1922912597656,662.4234008789062,133.6188507080078,769.0742797851562,158.3494873046875,821.6268920898438,251.08938598632807,864.9054565429688,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_502.jpg,502,791.4037475585938,334.8286437988281,658.4851684570312,526.6543579101562,782.3411254882812,464.7263488769531,678.120849609375,378.6313781738281,521.0352172851562,584.051025390625,459.1072692871094,612.7493286132812,495.3577880859375,611.2388916015625,474.211669921875,579.5196533203125,318.6365051269531,706.396484375,338.2721862792969,747.1783447265625,439.4715576171875,768.324462890625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_602.jpg,602,847.8533935546875,313.859375,785.4640502929688,515.3250732421875,829.656494140625,437.3383483886719,762.0680541992188,398.3450012207031,681.4817504882812,624.5064697265625,648.9873046875,666.099365234375,674.98291015625,655.7011108398438,648.9873046875,634.9046630859375,572.3004150390625,818.1734619140625,606.0946044921875,833.770751953125,694.4795532226562,820.7730102539062,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_633.jpg,633,563.124755859375,429.4605407714844,518.488525390625,606.765625,573.0439453125,547.2506713867188,493.6906127929688,513.7734375,408.1378173828125,730.7552490234375,363.5015563964844,769.1920166015625,395.7388610839844,766.7122192382812,378.38031005859375,731.9951171875,269.2694702148437,888.2219848632812,303.986572265625,926.6587524414062,401.9383239746094,924.178955078125,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1020.jpg,1020,673.2410888671875,332.6132202148437,475.3064575195313,322.46270751953125,583.578369140625,361.3729553222656,595.420654296875,234.4917755126953,378.8767700195313,202.3485412597656,348.42529296875,163.4383087158203,348.42529296875,204.040283203125,387.3355102539063,171.89706420898438,209.70187377929688,39.94063949584961,170.79165649414062,82.23435974121094,162.33291625976562,197.27330017089844,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1050.jpg,1050,712.468505859375,352.2053527832031,671.3665161132812,568.9248046875,742.36083984375,469.2836608886719,627.7735595703125,434.4092712402344,574.2164306640625,676.0389404296875,523.150390625,715.8953857421875,556.7792358398438,705.9312744140625,531.8689575195312,677.2844848632812,418.5271911621094,860.375,450.9105529785156,880.30322265625,560.5157470703125,865.3570556640625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1536.jpg,1536,1143.6356201171875,337.40142822265625,1184.2127685546875,543.2926635742188,1122.5955810546875,460.6355895996094,1221.7840576171875,421.5613403320313,1257.8526611328125,684.5610961914062,1295.424072265625,752.1896362304688,1265.366943359375,729.6467895507812,1296.9268798828125,701.092529296875,1322.4754638671875,923.5151977539062,1305.944091796875,932.5322875976562,1202.2469482421875,888.9495239257812,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1569.jpg,1569,956.3211669921876,253.58773803710935,1046.557373046875,445.83013916015625,958.9367065429688,369.9794006347656,1041.3262939453125,317.6685485839844,1162.9490966796875,503.3720703125,1213.9521484375,528.2197265625,1177.33447265625,533.4508056640625,1191.719970703125,498.1409912109375,1349.9603271484375,628.9180908203125,1330.34375,669.4590454101562,1238.7998046875,704.7688598632812,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1626.jpg,1626,1178.0662841796875,199.96359252929688,1399.685791015625,289.7576904296875,1306.0706787109375,282.1156311035156,1321.354736328125,209.5161590576172,1499.032470703125,175.12692260742188,1546.7952880859375,140.73768615722656,1537.2427978515625,171.30589294433594,1510.49560546875,136.91665649414062,1709.18896484375,54.76460647583008,1745.4886474609375,91.0643539428711,1734.025634765625,220.97923278808597,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_1922.jpg,1922,806.4422607421875,191.4336853027344,700.89404296875,382.0068054199219,809.3741455078125,318.9710693359375,703.825927734375,269.1288757324219,571.8906860351562,461.16796875,520.5825805664062,494.8847351074219,564.5609741210938,490.4869079589844,535.2420043945312,450.90631103515625,369.5899963378906,629.7518920898438,409.1705627441406,675.1962280273438,508.85498046875,689.855712890625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2240.jpg,2240,873.4058227539062,339.7548217773437,999.4190673828124,529.515869140625,906.0210571289062,486.5231323242188,1005.3490600585938,387.1950988769531,1138.7747802734375,606.6063232421875,1190.66259765625,646.634033203125,1158.04736328125,645.1514892578125,1177.320068359375,597.7112426757812,1332.9833984375,811.1924438476562,1292.9556884765625,830.4650268554688,1199.5576171875,836.3950805664062,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2281.jpg,2281,1134.0592041015625,224.7671813964844,1340.057373046875,334.6329040527344,1273.3531494140625,316.9759216308594,1224.3060302734375,236.53851318359372,1424.4185791015625,301.28082275390625,1504.85595703125,258.1192932128906,1477.3895263671875,295.3951416015625,1475.4276123046875,254.1955108642578,1665.7308349609375,226.72906494140625,1673.578369140625,271.8525085449219,1600.988525390625,387.6038818359375,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2409.jpg,2409,921.5407104492188,341.51708984375,811.458740234375,541.6660766601562,889.0164794921875,485.3741760253906,785.189208984375,415.3220520019531,700.1258544921875,666.7592163085938,661.3469848632812,709.2908935546875,701.3767700195312,698.0325317382812,667.6016235351562,674.2648315429688,577.5346069335938,861.9044799804688,608.807861328125,880.66845703125,708.8823852539062,858.1517333984375,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2491.jpg,2491,824.6295776367188,256.0888061523437,743.866943359375,418.8960266113281,796.4267578125,366.3362121582031,755.4044799804688,329.1597595214844,611.8264770507812,463.7641296386719,569.522216796875,466.3280334472656,592.5972900390625,480.429443359375,592.5972900390625,443.25299072265625,425.9442138671875,525.297607421875,434.9178466796875,570.1657104492188,518.244384765625,622.7255249023438,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2539.jpg,2539,887.2461547851562,243.41465759277344,773.2877197265625,446.3163146972656,856.6719360351562,360.152587890625,771.89794921875,317.0707397460937,639.8729248046875,501.9057922363281,577.3347778320312,542.2081909179688,613.4679565429688,533.8697509765625,602.3500366210938,503.2955322265625,434.1918029785156,654.7769165039062,466.15576171875,696.468994140625,571.7758178710938,722.8740234375,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_2829.jpg,2829,976.4369506835938,308.98291015625,894.1206665039062,473.6154174804688,949.3740234375,402.5753479003906,895.248291015625,373.2572326660156,791.5072631835938,534.5068969726562,736.25390625,545.7830810546875,761.0615234375,550.2935791015625,759.9338989257812,522.10302734375,614.470947265625,620.2059936523438,630.2576293945312,656.289794921875,704.6805419921875,700.2669677734375,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_3426.jpg,3426,922.9449462890624,308.8785705566406,857.931884765625,484.3105773925781,903.3378295898438,402.7862854003906,857.931884765625,392.4667663574219,765.05615234375,567.8988037109375,716.5543212890625,593.6976318359375,742.3531494140625,594.7295532226562,733.0655517578125,564.8029174804688,615.4229125976562,681.4136352539062,635.030029296875,712.3722534179688,723.7780151367188,740.2349853515625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_3565.jpg,3565,749.4189453125,303.01220703125,690.5278930664062,494.1076965332031,741.0059814453125,413.5831604003906,672.5000610351562,376.3255615234375,570.342041015625,573.4303588867188,516.2584228515625,580.6414794921875,549.9104614257812,590.25634765625,535.4881591796875,549.3931884765625,387.65960693359375,679.19384765625,406.8893432617188,717.6533203125,519.864013671875,750.103515625,baseline
00512-baseline-2022-06-23 08-43-32.mp4,img_4153.jpg,4153,844.0059814453125,324.549560546875,753.71826171875,500.1777038574219,809.3751220703125,434.6263427734375,753.71826171875,395.0481872558594,636.2205810546875,544.7031860351562,584.2742309570312,552.1240844726562,613.9578247070312,564.4922485351562,612.7210083007812,528.62451171875,456.8819580078125,615.2017822265625,466.7765197753906,659.7272338867188,554.590576171875,717.857666015625,baseline
