Video_Name,Img_Path,Frame_ID,Ear_back_x,Ear_back_y,Ear_front_x,Ear_front_y,Ear_bottom_x,Ear_bottom_y,Ear_top_x,Ear_top_y,Eye_back_x,Eye_back_y,Eye_front_x,Eye_front_y,Eye_bottom_x,Eye_bottom_y,Eye_top_x,Eye_top_y,Nose_top_x,Nose_top_y,Nose_bottom_x,Nose_bottom_y,Mouth_x,Mouth_y,Stimuli
00511-phase1-2-2022-06-22 11-00-16.mp4,img_166.jpg,166,715.5518798828125,405.2162780761719,655.2391357421875,588.5670166015625,714.3455810546875,510.1604309082031,628.7015380859375,473.9727783203125,546.6762084960938,685.0673828125,499.63226318359375,722.4613037109375,529.7886352539062,714.0175170898438,509.28228759765625,686.2736206054688,399.5130920410156,863.5930786132812,432.08197021484375,886.511962890625,529.7886352539062,873.2431640625,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_207.jpg,207,733.4866943359375,402.977294921875,663.220703125,571.6156005859375,726.4600830078125,507.20513916015625,644.483154296875,469.7299499511719,556.6506958007812,675.8434448242188,503.9512023925781,709.8053588867188,539.0841674804688,701.607666015625,518.00439453125,675.8434448242188,404.4077453613281,850.3372802734375,445.396240234375,867.9037475585938,542.5974731445312,858.5349731445312,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_282.jpg,282,770.146240234375,394.2308044433594,682.5220947265625,563.1295166015625,758.7169799804688,522.4922485351562,678.7123413085938,457.7265625,566.9597778320312,652.0236206054688,507.2737731933594,688.8511352539062,539.0216674804688,678.6918334960938,526.322509765625,650.753662109375,381.5521545410156,831.0816650390625,417.10980224609375,856.47998046875,518.7030029296875,851.4002685546875,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_315.jpg,315,697.2655639648438,400.3045349121094,621.1084594726562,576.137939453125,697.2655639648438,522.3799438476562,609.9088745117188,460.7822570800781,505.7527770996094,670.21435546875,450.8748474121094,695.973388671875,477.75384521484375,692.613525390625,463.19439697265625,660.134765625,341.1189880371094,823.6486206054688,374.7177429199219,846.0477294921875,474.39398193359375,841.5679321289062,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_516.jpg,516,718.2528686523438,409.7304992675781,657.6431274414062,584.13818359375,725.6744995117188,518.5806884765625,640.3260498046875,490.1311950683594,551.2667846679688,702.8838500976562,509.2110290527344,739.9918823242188,540.1343994140625,728.8594360351562,521.5803833007812,704.1207885742188,416.4410095214844,879.765380859375,449.8382263183594,899.5563354492188,537.6605224609375,887.18701171875,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_580.jpg,580,724.8892822265625,409.51068115234375,662.599853515625,580.5014038085938,728.5534057617188,515.7692260742188,646.7221069335938,480.3497009277344,561.2267456054688,695.3094482421875,518.4790649414062,730.72900390625,549.0131225585938,722.179443359375,527.0286254882812,698.9735717773438,412.2205505371094,874.8497314453125,446.418701171875,896.8342895507812,546.5704345703125,882.1779174804688,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_616.jpg,616,718.923095703125,410.2492065429688,671.5101318359375,580.4495849609375,727.43310546875,516.0165405273438,643.5486450195312,490.4865112304688,560.8799438476562,702.021240234375,519.5455322265625,736.0613403320312,548.7227783203125,728.7670288085938,530.4869995117188,700.8055419921875,421.0724792480469,874.6530151367188,453.8968505859375,896.5359497070312,546.2913208007812,881.9473266601562,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_761.jpg,761,784.2606201171875,386.7254333496094,712.3574829101562,564.6553344726562,781.8232421875,508.59521484375,697.7330932617188,467.1594848632813,603.8933715820312,671.9006958007812,563.6763305664062,713.33642578125,591.7064208984375,704.8055419921875,572.2072143554688,677.9942016601562,460.0870361328125,859.5802001953125,500.3040466308594,887.6102294921875,589.2689819335938,875.4232177734375,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_889.jpg,889,756.9054565429688,423.8606872558594,693.67431640625,586.2778930664062,774.2630004882812,526.7662353515625,678.79638671875,478.4130554199219,594.4882202148438,716.4596557617188,553.573974609375,757.3739013671875,585.8094482421875,747.455322265625,564.732421875,717.699462890625,463.0666809082031,913.5919799804688,499.0216064453125,925.990234375,575.8908081054688,917.3114624023438,baseline
00511-phase1-2-2022-06-22 11-00-16.mp4,img_1713.jpg,1713,755.0250854492188,425.1397705078125,698.4579467773438,598.6124267578125,773.8807983398438,529.4747314453125,677.0880737304688,505.5908508300781,600.4081420898438,716.77490234375,551.38330078125,757.00048828125,585.3236083984375,748.2011108398438,563.9537963867188,718.031982421875,465.9040222167969,915.3885498046876,513.671875,920.416748046875,580.29541015625,911.6173706054688,baseline
