Video_Name,Img_Path,Frame_ID,Ear_back_x,Ear_back_y,Ear_front_x,Ear_front_y,Ear_bottom_x,Ear_bottom_y,Ear_top_x,Ear_top_y,Eye_back_x,Eye_back_y,Eye_front_x,Eye_front_y,Eye_bottom_x,Eye_bottom_y,Eye_top_x,Eye_top_y,Nose_top_x,Nose_top_y,Nose_bottom_x,Nose_bottom_y,Mouth_x,Mouth_y,Stimuli
00514-phase2-2022-06-28 10-39-25.mp4,img_35.jpg,35,637.0339965820312,385.6341857910156,540.0908813476562,525.3463134765625,594.2649536132812,482.5772705078125,528.685791015625,441.23388671875,403.2300415039063,579.5203857421875,363.3123168945313,565.2640380859375,376.14300537109375,592.35107421875,383.2711791992188,543.8795166015625,190.8106231689453,580.9459838867188,190.8106231689453,635.1201171875,272.0717468261719,712.1043090820312,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_102.jpg,102,634.2328491210938,370.8278198242188,546.8251342773438,530.3815307617188,603.7095336914062,474.8846130371094,530.1760864257812,434.6493225097656,415.0198974609375,581.7162475585938,370.6223449707031,570.6168212890625,388.6588439941406,594.2030639648438,390.0462646484375,551.1929321289062,201.35665893554688,595.5904541015625,205.5189208984375,642.7628784179688,285.989501953125,719.0711669921875,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_173.jpg,173,643.068115234375,362.6290283203125,535.4014282226562,530.6941528320312,619.4339599609375,470.2957458496094,547.218505859375,433.531494140625,418.5436706542969,559.580322265625,372.5883483886719,545.13720703125,394.9095153808594,570.0844116210938,400.1615295410156,526.755126953125,222.90538024902344,570.0844116210938,224.2183990478516,614.7266845703125,288.5558166503906,690.8811645507812,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_205.jpg,205,680.8589477539062,472.2105407714844,617.0408325195312,655.5179443359375,705.2999267578125,590.3419799804688,574.947998046875,536.0286865234375,511.1298828125,788.5855712890625,463.6057434082031,841.541015625,502.9828796386719,827.9627075195312,474.4683837890625,792.6590576171875,346.8321228027344,997.6917724609376,392.9984436035156,1032.9954833984375,504.3406982421875,1032.9954833984375,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_258.jpg,258,777.4094848632812,348.1446228027344,685.1509399414062,566.446533203125,778.7089233398438,478.0862426757813,670.8573608398438,407.9177856445313,576.0,645.7109375,522.7239379882812,687.292236328125,563.005859375,679.4957275390625,533.1192626953125,652.2080078125,396.6805725097656,819.8326416015625,433.0642395019531,857.5157470703125,534.418701171875,864.0128173828125,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_417.jpg,417,585.3464965820312,462.04296875,508.2537231445313,567.8214111328125,648.096435546875,476.38580322265625,529.7680053710938,462.04296875,371.9967041015625,652.0856323242188,312.8324584960937,641.3284912109375,346.896728515625,664.6356201171875,343.3110046386719,616.228515625,104.86122131347656,702.2855834960938,115.61835479736328,775.7926635742188,217.8111267089844,840.3355102539062,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_539.jpg,539,823.7839965820312,331.484375,712.3245239257812,516.14111328125,812.1389770507812,476.21533203125,699.0159301757812,376.40087890625,565.9299926757812,556.06689453125,494.3963012695313,577.693359375,542.6399536132812,582.68408203125,526.0042114257812,541.0947265625,301.4216613769531,675.84423828125,326.3752746582031,720.7607421875,427.8533325195313,769.00439453125,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_628.jpg,628,586.966064453125,404.6872863769531,500.7548828125,597.3946533203125,573.0201416015625,521.3259887695312,496.9514465332031,490.89849853515625,367.6346740722656,664.5886840820312,318.1900329589844,673.4633178710938,344.8140563964844,695.01611328125,343.5462646484375,648.1071166992188,187.60543823242188,705.1586303710938,197.74794006347656,774.8882446289062,276.35223388671875,824.3329467773438,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_723.jpg,723,568.5684814453125,397.4659729003906,496.1459655761719,588.9560546875,552.6109619140625,509.1685180664063,486.3259582519531,485.8460083007813,377.0783996582031,668.7435913085938,325.5233764648437,682.24609375,350.0733947753906,700.6586303710938,348.84588623046875,652.7860717773438,200.31832885742188,748.5311279296875,204.00083923339844,779.2186279296875,292.380859375,828.3186645507812,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_762.jpg,762,606.4859008789062,366.875244140625,563.8861694335938,585.0374755859375,642.631103515625,494.6744079589844,529.0318603515625,444.3292846679688,459.3232116699219,712.8366088867188,405.1053771972656,750.2727661132812,442.54150390625,747.69091796875,420.59619140625,710.2548217773438,300.5424194335937,894.8536376953125,343.14215087890625,919.3807373046876,450.2868957519531,910.3444213867188,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_804.jpg,804,863.1080932617188,336.3837280273437,730.327392578125,519.362060546875,838.8189697265625,465.9259033203125,736.8045043945312,381.7235107421875,576.49609375,580.89453125,523.0599365234375,582.5138549804688,555.4454956054688,603.564453125,545.7298583984375,554.9861450195312,356.2744445800781,647.284912109375,369.2286682128906,692.6246337890625,480.9587707519531,752.5379028320312,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_920.jpg,920,555.1646118164062,480.3018798828125,473.3034973144531,582.6282348632812,539.084716796875,566.5484008789062,479.1507263183594,500.7671508789063,338.8174133300781,635.2532348632812,281.8070068359375,614.7879638671875,299.3486633300781,638.1768188476562,318.3521423339844,597.2462768554688,135.62646484375,629.406005859375,126.85563659667967,671.79833984375,198.48410034179688,750.73583984375,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_953.jpg,953,548.2029418945312,471.6618347167969,476.311279296875,569.4345092773438,532.3867797851562,556.4939575195312,473.43560791015625,473.0996398925781,336.8414611816406,634.136962890625,280.7659606933594,614.00732421875,302.3334350585937,639.8883056640625,315.2739562988281,596.7532958984375,138.4204559326172,621.1964721679688,129.79345703125,667.2071533203125,208.8742828369141,750.6015014648438,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1094.jpg,1094,579.71435546875,455.8973693847656,477.3430786132813,579.5960693359375,541.3251342773438,555.425048828125,497.2485961914063,480.0683898925781,333.7388610839844,632.2035522460938,278.2877197265625,619.4071044921875,303.88055419921875,643.578125,313.8333435058594,602.34521484375,137.5271759033203,626.5162353515625,127.57440948486328,672.0145874023438,197.2437744140625,757.3240356445312,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1206.jpg,1206,1121.537353515625,430.9007263183594,1175.4639892578125,625.0367431640625,1218.6053466796875,544.9171142578125,1213.983154296875,524.88720703125,1255.583740234375,783.7352905273438,1295.6435546875,845.3657836914062,1255.583740234375,825.3358764648438,1286.39892578125,788.3575439453125,1403.496826171875,1028.7164306640625,1352.6517333984375,1047.20556640625,1247.8798828125,1000.9827270507812,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1237.jpg,1237,780.3319702148438,271.2225036621094,702.816162109375,464.307373046875,791.6069946289062,389.61029052734375,691.5411376953125,336.0539245605469,563.2877197265625,524.91064453125,508.3219299316406,533.3668823242188,540.7376708984375,547.460693359375,533.6907348632812,506.5887145996094,360.3371887207031,609.4733276367188,378.65911865234375,665.8485107421875,488.5906372070313,702.4923095703125,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1295.jpg,1295,989.6699829101562,233.08436584472656,1132.8759765625,462.5590515136719,998.2968139648438,353.8605041503906,1113.8968505859375,303.8246765136719,1293.335693359375,547.1023559570312,1362.3507080078125,557.45458984375,1322.6671142578125,579.8844604492188,1346.822265625,526.3978881835938,1505.556640625,669.6038818359375,1481.4014892578125,721.3651123046875,1381.329833984375,750.6964721679688,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1348.jpg,1348,1219.6982421875,609.35009765625,1349.63232421875,640.5633544921875,1307.53076171875,573.0556640625,1219.6982421875,573.0556640625,1404.7998046875,758.8831787109375,1435.287109375,767.5938720703125,1405.5257568359375,766.8679809570312,1435.287109375,758.8831787109375,1450.53076171875,908.416259765625,1398.266845703125,908.416259765625,1332.9368896484375,880.8324584960938,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1408.jpg,1408,1138.8187255859375,314.787841796875,1169.526611328125,505.499267578125,1121.0406494140625,419.84075927734375,1213.1639404296875,418.22454833984375,1206.6990966796875,694.594482421875,1239.0230712890625,767.3234252929688,1200.234375,726.91845703125,1248.72021484375,713.9888916015625,1235.7906494140625,977.42919921875,1193.76953125,977.42919921875,1122.65673828125,927.3270874023438,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1496.jpg,1496,1024.326416015625,331.9886474609375,1165.824462890625,473.4866333007813,1051.0963134765625,452.4531555175781,1140.9666748046875,347.2857360839844,1336.0045166015625,488.7837219238281,1379.9835205078125,505.9929504394531,1355.1258544921875,513.6414794921875,1353.213623046875,467.750244140625,1584.58203125,548.0599365234375,1580.7578125,588.2147216796875,1475.59033203125,639.8424072265625,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1527.jpg,1527,1191.83740234375,259.3819580078125,1412.828125,343.4397888183594,1331.4818115234375,343.4397888183594,1239.289306640625,226.8434295654297,1518.578369140625,295.98779296875,1557.895751953125,258.02618408203125,1544.3380126953125,290.564697265625,1529.4244384765625,259.3819580078125,1621.616943359375,206.50686645507807,1652.7996826171875,278.3627624511719,1655.51123046875,344.7955627441406,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1566.jpg,1566,1052.1873779296875,389.85101318359375,1152.80419921875,581.02294921875,1107.526611328125,513.1066284179688,1155.319580078125,477.8907165527344,1255.9364013671875,703.0208740234375,1288.6368408203125,742.0098876953125,1255.9364013671875,736.9790649414062,1288.6368408203125,711.8248291015625,1359.0687255859375,875.3272094726562,1321.33740234375,897.9660034179688,1239.586181640625,905.5122680664062,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1650.jpg,1650,1091.267822265625,402.0891723632813,1166.3133544921875,598.9301147460938,1130.635986328125,525.11474609375,1179.84619140625,486.9768371582031,1240.1287841796875,726.8767700195312,1272.1153564453125,767.4752197265625,1246.280029296875,765.0147094726562,1273.345703125,734.25830078125,1337.3189697265625,905.2638549804688,1294.260009765625,921.2572021484376,1227.826171875,920.0269165039062,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_1763.jpg,1763,1099.1082763671875,406.0740051269531,1166.4215087890625,605.5662231445312,1135.8245849609375,529.685791015625,1178.660400390625,492.9693908691406,1233.73486328125,729.177978515625,1258.21240234375,770.7898559570312,1234.958740234375,768.3421020507812,1261.8841552734375,740.1929321289062,1324.3018798828125,907.8643188476562,1283.9139404296875,924.9985961914062,1206.8095703125,923.7747192382812,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_2022.jpg,2022,939.4144897460938,410.7904357910156,1030.5126953125,613.89453125,940.9078979492188,546.6909790039062,1033.49951171875,492.9281311035156,1163.4263916015625,782.650146484375,1223.162841796875,851.3471069335938,1185.8275146484375,831.9327392578125,1209.72216796875,787.13037109375,1320.2347412109375,1023.0895385742188,1285.88623046875,1036.5302734375,1176.8670654296875,1008.1554565429688,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_2076.jpg,2076,944.5826416015624,425.1013488769531,1027.0916748046875,620.1226806640625,934.0814819335938,552.6152954101562,1031.5921630859375,515.1112060546875,1156.1058349609375,788.14111328125,1213.112060546875,855.6484985351562,1168.1070556640625,836.1463623046875,1204.111083984375,791.1414184570312,1324.1241455078125,1023.6668701171876,1277.619140625,1052.169921875,1174.1077880859375,1023.6668701171876,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_2175.jpg,2175,944.3563842773438,422.780029296875,1029.4466552734375,619.8311767578125,935.3995361328124,549.6690063476562,1032.4322509765625,510.85589599609375,1151.857177734375,787.0260620117188,1208.583984375,851.2169189453125,1162.306884765625,833.30322265625,1199.627197265625,791.5044555664062,1325.0233154296875,1018.411865234375,1277.25341796875,1048.26806640625,1175.7421875,1018.411865234375,experiment
00514-phase2-2022-06-28 10-39-25.mp4,img_2279.jpg,2279,943.6804809570312,427.9934997558594,1028.09326171875,621.9946899414062,1090.2921142578125,555.35302734375,1031.0550537109375,516.8489990234375,1155.4527587890625,786.3773193359375,1211.7279052734375,854.4998779296875,1167.3001708984375,836.728759765625,1204.3232421875,789.3391723632812,1321.3162841796875,1038.134521484375,1273.9267578125,1049.98193359375,1171.742919921875,1035.1727294921875,experiment
