Video_Name,Img_Path,Frame_ID,Ear_back_x,Ear_back_y,Ear_front_x,Ear_front_y,Ear_bottom_x,Ear_bottom_y,Ear_top_x,Ear_top_y,Eye_back_x,Eye_back_y,Eye_front_x,Eye_front_y,Eye_bottom_x,Eye_bottom_y,Eye_top_x,Eye_top_y,Nose_top_x,Nose_top_y,Nose_bottom_x,Nose_bottom_y,Mouth_x,Mouth_y,Stimuli
00512-formalin-2022-06-23 09-29-18.mp4,img_223.jpg,223,890.6419677734375,363.7765502929688,856.9397583007812,549.1385498046875,923.1405029296876,467.2904052734375,817.2192993164062,444.4210815429688,755.8331909179688,640.615966796875,712.5018310546875,681.5400390625,741.389404296875,673.114501953125,725.741943359375,645.4305419921875,606.5806274414062,806.7196044921875,646.3010864257812,838.0144653320312,746.2039794921875,835.607177734375,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_263.jpg,263,927.78857421875,404.3023376464844,881.3223266601562,602.4671630859375,949.655029296875,515.0013427734375,869.0224609375,494.5014953613281,793.8564453125,747.3324584960938,765.15673828125,797.898681640625,791.1231689453125,778.7655029296875,765.15673828125,747.3324584960938,699.557373046875,952.33056640625,744.6569213867188,960.530517578125,825.2894897460938,934.5640869140624,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_293.jpg,293,937.4418334960938,399.0317687988281,881.23876953125,589.051513671875,957.5142822265624,508.761474609375,854.4754638671875,476.6454772949219,792.9197387695312,732.2354125976562,755.4510498046875,773.7185668945312,786.2288818359375,758.9987182617188,756.7892456054688,732.2354125976562,664.4556884765625,928.9459838867188,699.248046875,936.9749755859376,799.610595703125,919.5787963867188,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_324.jpg,324,940.0474243164062,402.826904296875,881.3123168945312,593.7159423828125,958.73583984375,513.6226196289062,854.6145629882812,482.9201965332031,789.2050170898438,733.8792114257812,754.4979248046875,775.2607421875,782.5305786132812,759.2420654296875,757.167724609375,733.8792114257812,667.7301635742188,932.777587890625,702.437255859375,942.1217651367188,802.5538940429688,920.7636108398438,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_355.jpg,355,848.1710205078125,332.70977783203125,781.1138916015625,502.11712646484375,842.288818359375,440.9422607421875,768.173095703125,404.4726257324219,664.6463623046875,565.6448974609375,608.17724609375,573.8799438476562,639.9411010742188,580.9385986328125,632.8825073242188,549.1747436523438,479.9452819824219,639.7606201171875,496.41546630859375,692.7003784179688,582.2955932617188,730.346435546875,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_385.jpg,385,1031.8992919921875,297.2684020996094,952.4786376953124,483.0559692382813,1051.75439453125,426.3269348144531,942.551025390625,355.4156494140625,826.2565307617188,548.2943725585938,773.7821655273438,575.2406616210938,812.0742797851562,576.6588745117188,786.5462036132812,541.2032470703125,610.6862182617188,700.0444946289062,633.3778076171875,742.59130859375,728.39892578125,761.0281982421875,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_539.jpg,539,1047.0194091796875,297.5945739746094,952.1040649414062,491.67523193359375,1056.9359130859375,427.9261169433594,943.6041870117188,354.26043701171875,821.7725219726562,545.5078125,767.93994140625,573.8407592773438,807.6060180664062,576.674072265625,784.939697265625,538.4246215820312,609.2754516601562,699.9224243164062,633.3583984375,741.0051879882812,728.2738037109375,767.9214477539062,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_724.jpg,724,1016.7964477539062,293.3264465332031,949.5001831054688,493.783447265625,1048.296875,422.191650390625,939.4773559570312,356.32720947265625,823.4986572265625,551.056884765625,767.6570434570312,579.6935424804688,806.316650390625,582.5572509765625,781.9754028320312,543.897705078125,607.29150390625,707.126953125,630.2008666992188,748.6502075195312,728.9974975585938,772.9913940429688,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_757.jpg,757,978.0626220703124,342.5892639160156,913.1637573242188,539.9346313476562,1005.8764038085938,452.5198974609375,894.6212768554688,431.3284606933594,791.3129272460938,672.3812255859375,751.5789794921875,721.386474609375,779.3927612304688,702.8439331054688,760.8502197265625,679.0035400390625,636.3504028320312,861.7798461914062,682.7067260742188,881.6467895507812,768.7969970703125,873.7000122070312,experiment
00512-formalin-2022-06-23 09-29-18.mp4,img_900.jpg,900,1032.791259765625,365.6749877929688,941.6444702148438,553.1769409179688,1032.791259765625,493.2804870605469,939.040283203125,432.0819396972656,821.8515625,661.2509765625,771.06982421875,704.2201538085938,802.3201293945312,692.5012817382812,778.8823852539062,667.761474609375,642.1622314453125,850.0550537109375,689.0377197265625,882.607421875,769.7677001953125,886.5137329101562,experiment
